ID,TOTAL_COUNT,MALE,FEMALE,COLOUR,Min Latitude,Max Latitude,Min Longitude,Max Longitude
9667,1,0,1,0,40.53191104,40.53330808,-74.20365684,-74.20181397
9670,3,3,0,4,40.53191104,40.53330808,-74.19812824,-74.19628538
9673,18,9,3,4,40.53191104,40.53330808,-74.19259964,-74.19075678
9674,6,0,6,0,40.53191104,40.53330808,-74.19075678,-74.18891391
9675,2,1,1,2,40.53191104,40.53330808,-74.18891391,-74.18707105
9676,1,1,0,4,40.53191104,40.53330808,-74.18707105,-74.18522818
9682,2,1,1,2,40.53191104,40.53330808,-74.17601385,-74.17417099
9683,1,0,1,0,40.53191104,40.53330808,-74.17417099,-74.17232812
9685,7,1,6,0,40.53191104,40.53330808,-74.17048526,-74.16864239
9686,2,1,1,2,40.53191104,40.53330808,-74.16864239,-74.16679953
9688,2,2,0,4,40.53191104,40.53330808,-74.16495666,-74.16311379
9689,1,0,1,0,40.53191104,40.53330808,-74.16311379,-74.16127093
9690,1,1,0,4,40.53191104,40.53330808,-74.16127093,-74.15942806
9691,1,0,1,0,40.53191104,40.53330808,-74.15942806,-74.1575852
9692,2,1,1,2,40.53191104,40.53330808,-74.1575852,-74.15574233
9693,1,0,1,0,40.53191104,40.53330808,-74.15574233,-74.15389947
9694,5,1,4,0,40.53191104,40.53330808,-74.15389947,-74.1520566
9695,1,1,0,4,40.53191104,40.53330808,-74.1520566,-74.15021374
9970,3,0,0,0,40.53330808,40.53470511,-74.23682842,-74.23498555
9971,4,1,3,0,40.53330808,40.53470511,-74.23498555,-74.23314269
9976,4,2,2,2,40.53330808,40.53470511,-74.22577123,-74.22392836
9980,5,1,1,2,40.53330808,40.53470511,-74.21839976,-74.2165569
9986,7,1,6,0,40.53330808,40.53470511,-74.20734257,-74.2054997
9987,3,1,2,0,40.53330808,40.53470511,-74.2054997,-74.20365684
9988,8,1,7,0,40.53330808,40.53470511,-74.20365684,-74.20181397
9990,1,0,1,0,40.53330808,40.53470511,-74.19997111,-74.19812824
9993,5,1,2,0,40.53330808,40.53470511,-74.19444251,-74.19259964
9995,1,1,0,4,40.53330808,40.53470511,-74.19075678,-74.18891391
9996,4,2,2,2,40.53330808,40.53470511,-74.18891391,-74.18707105
9997,1,0,1,0,40.53330808,40.53470511,-74.18707105,-74.18522818
9998,6,5,1,4,40.53330808,40.53470511,-74.18522818,-74.18338532
10005,4,1,2,0,40.53330808,40.53470511,-74.17232812,-74.17048526
10008,1,1,0,4,40.53330808,40.53470511,-74.16679953,-74.16495666
10009,1,0,1,0,40.53330808,40.53470511,-74.16495666,-74.16311379
10010,1,0,1,0,40.53330808,40.53470511,-74.16311379,-74.16127093
10012,3,1,2,0,40.53330808,40.53470511,-74.15942806,-74.1575852
10013,1,0,1,0,40.53330808,40.53470511,-74.1575852,-74.15574233
10014,1,0,0,0,40.53330808,40.53470511,-74.15574233,-74.15389947
10015,3,1,2,0,40.53330808,40.53470511,-74.15389947,-74.1520566
10016,5,1,3,0,40.53330808,40.53470511,-74.1520566,-74.15021374
10017,3,0,3,0,40.53330808,40.53470511,-74.15021374,-74.14837087
10289,3,1,0,4,40.53470511,40.53610215,-74.24051415,-74.23867128
10290,1,1,0,4,40.53470511,40.53610215,-74.23867128,-74.23682842
10291,4,2,1,4,40.53470511,40.53610215,-74.23682842,-74.23498555
10299,1,0,1,0,40.53470511,40.53610215,-74.22208549,-74.22024263
10300,13,1,11,0,40.53470511,40.53610215,-74.22024263,-74.21839976
10301,7,4,3,2,40.53470511,40.53610215,-74.21839976,-74.2165569
10302,14,6,8,1,40.53470511,40.53610215,-74.2165569,-74.21471403
10304,8,2,5,0,40.53470511,40.53610215,-74.21287117,-74.2110283
10305,8,4,4,2,40.53470511,40.53610215,-74.2110283,-74.20918543
10306,5,3,1,4,40.53470511,40.53610215,-74.20918543,-74.20734257
10307,10,4,6,0,40.53470511,40.53610215,-74.20734257,-74.2054997
10309,8,4,4,2,40.53470511,40.53610215,-74.20365684,-74.20181397
10310,9,2,7,0,40.53470511,40.53610215,-74.20181397,-74.19997111
10312,7,0,6,0,40.53470511,40.53610215,-74.19812824,-74.19628538
10313,8,3,3,2,40.53470511,40.53610215,-74.19628538,-74.19444251
10314,7,3,0,4,40.53470511,40.53610215,-74.19444251,-74.19259964
10315,1,0,0,0,40.53470511,40.53610215,-74.19259964,-74.19075678
10318,5,1,4,0,40.53470511,40.53610215,-74.18707105,-74.18522818
10319,4,0,4,0,40.53470511,40.53610215,-74.18522818,-74.18338532
10320,3,1,2,0,40.53470511,40.53610215,-74.18338532,-74.18154245
10321,2,0,1,0,40.53470511,40.53610215,-74.18154245,-74.17969959
10325,3,2,1,4,40.53470511,40.53610215,-74.17417099,-74.17232812
10326,2,1,1,2,40.53470511,40.53610215,-74.17232812,-74.17048526
10329,9,1,5,0,40.53470511,40.53610215,-74.16679953,-74.16495666
10330,1,0,1,0,40.53470511,40.53610215,-74.16495666,-74.16311379
10331,5,5,0,4,40.53470511,40.53610215,-74.16311379,-74.16127093
10332,1,0,1,0,40.53470511,40.53610215,-74.16127093,-74.15942806
10333,3,2,1,4,40.53470511,40.53610215,-74.15942806,-74.1575852
10334,1,1,0,4,40.53470511,40.53610215,-74.1575852,-74.15574233
10335,2,2,0,4,40.53470511,40.53610215,-74.15574233,-74.15389947
10336,5,2,2,2,40.53470511,40.53610215,-74.15389947,-74.1520566
10337,17,6,9,0,40.53470511,40.53610215,-74.1520566,-74.15021374
10338,5,2,3,0,40.53470511,40.53610215,-74.15021374,-74.14837087
10610,3,1,1,2,40.53610215,40.53749918,-74.24051415,-74.23867128
10611,1,0,0,0,40.53610215,40.53749918,-74.23867128,-74.23682842
10615,2,2,0,4,40.53610215,40.53749918,-74.23129982,-74.22945696
10619,14,4,9,0,40.53610215,40.53749918,-74.22392836,-74.22208549
10620,9,1,8,0,40.53610215,40.53749918,-74.22208549,-74.22024263
10621,5,0,4,0,40.53610215,40.53749918,-74.22024263,-74.21839976
10622,8,2,5,0,40.53610215,40.53749918,-74.21839976,-74.2165569
10623,1,0,1,0,40.53610215,40.53749918,-74.2165569,-74.21471403
10624,9,5,4,2,40.53610215,40.53749918,-74.21471403,-74.21287117
10625,12,4,7,0,40.53610215,40.53749918,-74.21287117,-74.2110283
10626,6,2,4,0,40.53610215,40.53749918,-74.2110283,-74.20918543
10627,7,4,3,2,40.53610215,40.53749918,-74.20918543,-74.20734257
10628,6,5,1,4,40.53610215,40.53749918,-74.20734257,-74.2054997
10629,4,1,1,2,40.53610215,40.53749918,-74.2054997,-74.20365684
10630,3,1,2,0,40.53610215,40.53749918,-74.20365684,-74.20181397
10631,3,1,2,0,40.53610215,40.53749918,-74.20181397,-74.19997111
10632,2,1,1,2,40.53610215,40.53749918,-74.19997111,-74.19812824
10633,3,1,1,2,40.53610215,40.53749918,-74.19812824,-74.19628538
10634,3,1,2,0,40.53610215,40.53749918,-74.19628538,-74.19444251
10635,4,0,2,0,40.53610215,40.53749918,-74.19444251,-74.19259964
10636,1,0,1,0,40.53610215,40.53749918,-74.19259964,-74.19075678
10639,7,2,5,0,40.53610215,40.53749918,-74.18707105,-74.18522818
10640,3,2,1,4,40.53610215,40.53749918,-74.18522818,-74.18338532
10641,2,0,1,0,40.53610215,40.53749918,-74.18338532,-74.18154245
10642,1,1,0,4,40.53610215,40.53749918,-74.18154245,-74.17969959
10643,1,1,0,4,40.53610215,40.53749918,-74.17969959,-74.17785672
10644,9,6,3,4,40.53610215,40.53749918,-74.17785672,-74.17601385
10645,1,1,0,4,40.53610215,40.53749918,-74.17601385,-74.17417099
10646,1,1,0,4,40.53610215,40.53749918,-74.17417099,-74.17232812
10649,1,1,0,4,40.53610215,40.53749918,-74.16864239,-74.16679953
10650,3,2,1,4,40.53610215,40.53749918,-74.16679953,-74.16495666
10651,3,2,1,4,40.53610215,40.53749918,-74.16495666,-74.16311379
10653,3,2,0,4,40.53610215,40.53749918,-74.16127093,-74.15942806
10654,1,0,1,0,40.53610215,40.53749918,-74.15942806,-74.1575852
10655,8,4,4,2,40.53610215,40.53749918,-74.1575852,-74.15574233
10657,6,1,5,0,40.53610215,40.53749918,-74.15389947,-74.1520566
10658,2,1,0,4,40.53610215,40.53749918,-74.1520566,-74.15021374
10659,21,6,15,0,40.53610215,40.53749918,-74.15021374,-74.14837087
10660,2,0,2,0,40.53610215,40.53749918,-74.14837087,-74.146528
10661,2,1,1,2,40.53610215,40.53749918,-74.146528,-74.14468514
10931,4,2,0,4,40.53749918,40.53889622,-74.24051415,-74.23867128
10932,10,5,1,4,40.53749918,40.53889622,-74.23867128,-74.23682842
10933,3,1,1,2,40.53749918,40.53889622,-74.23682842,-74.23498555
10934,2,2,0,4,40.53749918,40.53889622,-74.23498555,-74.23314269
10935,2,0,1,0,40.53749918,40.53889622,-74.23314269,-74.23129982
10940,4,2,1,4,40.53749918,40.53889622,-74.22392836,-74.22208549
10941,7,2,5,0,40.53749918,40.53889622,-74.22208549,-74.22024263
10942,7,1,6,0,40.53749918,40.53889622,-74.22024263,-74.21839976
10943,10,2,7,0,40.53749918,40.53889622,-74.21839976,-74.2165569
10944,4,1,3,0,40.53749918,40.53889622,-74.2165569,-74.21471403
10945,1,0,1,0,40.53749918,40.53889622,-74.21471403,-74.21287117
10946,5,2,3,0,40.53749918,40.53889622,-74.21287117,-74.2110283
10947,11,5,6,2,40.53749918,40.53889622,-74.2110283,-74.20918543
10948,12,6,6,2,40.53749918,40.53889622,-74.20918543,-74.20734257
10949,4,2,1,4,40.53749918,40.53889622,-74.20734257,-74.2054997
10950,14,6,8,1,40.53749918,40.53889622,-74.2054997,-74.20365684
10951,29,15,14,2,40.53749918,40.53889622,-74.20365684,-74.20181397
10952,12,2,8,0,40.53749918,40.53889622,-74.20181397,-74.19997111
10953,17,6,11,0,40.53749918,40.53889622,-74.19997111,-74.19812824
10954,3,1,2,0,40.53749918,40.53889622,-74.19812824,-74.19628538
10955,2,1,1,2,40.53749918,40.53889622,-74.19628538,-74.19444251
10956,7,5,2,4,40.53749918,40.53889622,-74.19444251,-74.19259964
10957,2,1,1,2,40.53749918,40.53889622,-74.19259964,-74.19075678
10958,2,1,1,2,40.53749918,40.53889622,-74.19075678,-74.18891391
10959,1,1,0,4,40.53749918,40.53889622,-74.18891391,-74.18707105
10960,1,0,0,0,40.53749918,40.53889622,-74.18707105,-74.18522818
10961,1,1,0,4,40.53749918,40.53889622,-74.18522818,-74.18338532
10963,2,1,1,2,40.53749918,40.53889622,-74.18154245,-74.17969959
10964,2,1,1,2,40.53749918,40.53889622,-74.17969959,-74.17785672
10965,2,1,1,2,40.53749918,40.53889622,-74.17785672,-74.17601385
10966,2,0,2,0,40.53749918,40.53889622,-74.17601385,-74.17417099
10967,1,0,1,0,40.53749918,40.53889622,-74.17417099,-74.17232812
10968,1,0,1,0,40.53749918,40.53889622,-74.17232812,-74.17048526
10970,4,1,2,0,40.53749918,40.53889622,-74.16864239,-74.16679953
10971,5,3,2,4,40.53749918,40.53889622,-74.16679953,-74.16495666
10972,6,4,2,4,40.53749918,40.53889622,-74.16495666,-74.16311379
10973,3,1,2,0,40.53749918,40.53889622,-74.16311379,-74.16127093
10974,4,3,1,4,40.53749918,40.53889622,-74.16127093,-74.15942806
10975,6,1,5,0,40.53749918,40.53889622,-74.15942806,-74.1575852
10977,10,7,3,4,40.53749918,40.53889622,-74.15574233,-74.15389947
10978,2,0,2,0,40.53749918,40.53889622,-74.15389947,-74.1520566
10979,1,0,0,0,40.53749918,40.53889622,-74.1520566,-74.15021374
10980,7,3,2,4,40.53749918,40.53889622,-74.15021374,-74.14837087
10981,19,12,7,4,40.53749918,40.53889622,-74.14837087,-74.146528
10983,8,4,4,2,40.53749918,40.53889622,-74.14468514,-74.14284227
11251,1,0,1,0,40.53889622,40.54029325,-74.24235702,-74.24051415
11253,3,1,1,2,40.53889622,40.54029325,-74.23867128,-74.23682842
11255,1,0,1,0,40.53889622,40.54029325,-74.23498555,-74.23314269
11261,2,1,1,2,40.53889622,40.54029325,-74.22392836,-74.22208549
11262,6,4,2,4,40.53889622,40.54029325,-74.22208549,-74.22024263
11263,4,3,1,4,40.53889622,40.54029325,-74.22024263,-74.21839976
11264,12,3,8,0,40.53889622,40.54029325,-74.21839976,-74.2165569
11265,8,3,5,0,40.53889622,40.54029325,-74.2165569,-74.21471403
11267,2,0,2,0,40.53889622,40.54029325,-74.21287117,-74.2110283
11268,5,5,0,4,40.53889622,40.54029325,-74.2110283,-74.20918543
11269,7,3,4,1,40.53889622,40.54029325,-74.20918543,-74.20734257
11271,10,4,6,0,40.53889622,40.54029325,-74.2054997,-74.20365684
11272,6,5,1,4,40.53889622,40.54029325,-74.20365684,-74.20181397
11273,4,0,2,0,40.53889622,40.54029325,-74.20181397,-74.19997111
11274,5,4,1,4,40.53889622,40.54029325,-74.19997111,-74.19812824
11275,4,3,1,4,40.53889622,40.54029325,-74.19812824,-74.19628538
11276,2,0,2,0,40.53889622,40.54029325,-74.19628538,-74.19444251
11277,1,0,1,0,40.53889622,40.54029325,-74.19444251,-74.19259964
11278,3,0,3,0,40.53889622,40.54029325,-74.19259964,-74.19075678
11279,5,3,2,4,40.53889622,40.54029325,-74.19075678,-74.18891391
11280,3,2,0,4,40.53889622,40.54029325,-74.18891391,-74.18707105
11282,1,0,1,0,40.53889622,40.54029325,-74.18522818,-74.18338532
11283,2,0,0,0,40.53889622,40.54029325,-74.18338532,-74.18154245
11284,1,1,0,4,40.53889622,40.54029325,-74.18154245,-74.17969959
11285,4,4,0,4,40.53889622,40.54029325,-74.17969959,-74.17785672
11286,7,2,3,0,40.53889622,40.54029325,-74.17785672,-74.17601385
11287,4,1,3,0,40.53889622,40.54029325,-74.17601385,-74.17417099
11288,1,0,0,0,40.53889622,40.54029325,-74.17417099,-74.17232812
11289,6,2,3,0,40.53889622,40.54029325,-74.17232812,-74.17048526
11290,4,3,0,4,40.53889622,40.54029325,-74.17048526,-74.16864239
11291,2,2,0,4,40.53889622,40.54029325,-74.16864239,-74.16679953
11293,4,1,3,0,40.53889622,40.54029325,-74.16495666,-74.16311379
11294,1,0,0,0,40.53889622,40.54029325,-74.16311379,-74.16127093
11295,4,0,4,0,40.53889622,40.54029325,-74.16127093,-74.15942806
11296,1,1,0,4,40.53889622,40.54029325,-74.15942806,-74.1575852
11297,4,1,3,0,40.53889622,40.54029325,-74.1575852,-74.15574233
11299,4,1,3,0,40.53889622,40.54029325,-74.15389947,-74.1520566
11300,2,1,1,2,40.53889622,40.54029325,-74.1520566,-74.15021374
11301,2,0,1,0,40.53889622,40.54029325,-74.15021374,-74.14837087
11302,2,1,0,4,40.53889622,40.54029325,-74.14837087,-74.146528
11303,10,4,5,1,40.53889622,40.54029325,-74.146528,-74.14468514
11304,2,1,1,2,40.53889622,40.54029325,-74.14468514,-74.14284227
11582,2,0,1,0,40.54029325,40.54169029,-74.22392836,-74.22208549
11583,2,0,1,0,40.54029325,40.54169029,-74.22208549,-74.22024263
11584,5,2,3,0,40.54029325,40.54169029,-74.22024263,-74.21839976
11585,12,3,7,0,40.54029325,40.54169029,-74.21839976,-74.2165569
11586,2,0,2,0,40.54029325,40.54169029,-74.2165569,-74.21471403
11587,1,0,1,0,40.54029325,40.54169029,-74.21471403,-74.21287117
11588,4,2,2,2,40.54029325,40.54169029,-74.21287117,-74.2110283
11589,5,2,2,2,40.54029325,40.54169029,-74.2110283,-74.20918543
11590,1,1,0,4,40.54029325,40.54169029,-74.20918543,-74.20734257
11591,1,0,0,0,40.54029325,40.54169029,-74.20734257,-74.2054997
11592,6,3,3,2,40.54029325,40.54169029,-74.2054997,-74.20365684
11593,7,0,7,0,40.54029325,40.54169029,-74.20365684,-74.20181397
11594,1,1,0,4,40.54029325,40.54169029,-74.20181397,-74.19997111
11595,2,2,0,4,40.54029325,40.54169029,-74.19997111,-74.19812824
11596,7,1,5,0,40.54029325,40.54169029,-74.19812824,-74.19628538
11597,3,1,2,0,40.54029325,40.54169029,-74.19628538,-74.19444251
11598,2,1,1,2,40.54029325,40.54169029,-74.19444251,-74.19259964
11599,2,1,1,2,40.54029325,40.54169029,-74.19259964,-74.19075678
11600,8,4,4,2,40.54029325,40.54169029,-74.19075678,-74.18891391
11601,2,1,1,2,40.54029325,40.54169029,-74.18891391,-74.18707105
11602,2,0,2,0,40.54029325,40.54169029,-74.18707105,-74.18522818
11603,5,3,2,4,40.54029325,40.54169029,-74.18522818,-74.18338532
11604,5,0,4,0,40.54029325,40.54169029,-74.18338532,-74.18154245
11605,2,0,2,0,40.54029325,40.54169029,-74.18154245,-74.17969959
11606,3,1,2,0,40.54029325,40.54169029,-74.17969959,-74.17785672
11607,26,15,5,4,40.54029325,40.54169029,-74.17785672,-74.17601385
11608,1,0,1,0,40.54029325,40.54169029,-74.17601385,-74.17417099
11609,1,1,0,4,40.54029325,40.54169029,-74.17417099,-74.17232812
11610,10,1,9,0,40.54029325,40.54169029,-74.17232812,-74.17048526
11611,4,1,3,0,40.54029325,40.54169029,-74.17048526,-74.16864239
11612,6,4,2,4,40.54029325,40.54169029,-74.16864239,-74.16679953
11613,4,1,3,0,40.54029325,40.54169029,-74.16679953,-74.16495666
11614,2,0,2,0,40.54029325,40.54169029,-74.16495666,-74.16311379
11615,7,3,3,2,40.54029325,40.54169029,-74.16311379,-74.16127093
11616,3,1,2,0,40.54029325,40.54169029,-74.16127093,-74.15942806
11618,6,3,3,2,40.54029325,40.54169029,-74.1575852,-74.15574233
11619,4,3,1,4,40.54029325,40.54169029,-74.15574233,-74.15389947
11620,2,0,2,0,40.54029325,40.54169029,-74.15389947,-74.1520566
11621,11,4,7,0,40.54029325,40.54169029,-74.1520566,-74.15021374
11622,5,2,3,0,40.54029325,40.54169029,-74.15021374,-74.14837087
11623,14,4,2,4,40.54029325,40.54169029,-74.14837087,-74.146528
11624,7,2,4,0,40.54029325,40.54169029,-74.146528,-74.14468514
11625,5,2,3,0,40.54029325,40.54169029,-74.14468514,-74.14284227
11904,1,0,1,0,40.54169029,40.54308732,-74.22208549,-74.22024263
11905,5,2,3,0,40.54169029,40.54308732,-74.22024263,-74.21839976
11906,3,0,3,0,40.54169029,40.54308732,-74.21839976,-74.2165569
11907,2,1,0,4,40.54169029,40.54308732,-74.2165569,-74.21471403
11910,2,2,0,4,40.54169029,40.54308732,-74.2110283,-74.20918543
11911,13,6,5,2,40.54169029,40.54308732,-74.20918543,-74.20734257
11912,3,2,1,4,40.54169029,40.54308732,-74.20734257,-74.2054997
11913,7,4,2,4,40.54169029,40.54308732,-74.2054997,-74.20365684
11915,1,0,1,0,40.54169029,40.54308732,-74.20181397,-74.19997111
11916,6,1,5,0,40.54169029,40.54308732,-74.19997111,-74.19812824
11917,4,0,2,0,40.54169029,40.54308732,-74.19812824,-74.19628538
11918,3,2,1,4,40.54169029,40.54308732,-74.19628538,-74.19444251
11920,4,3,1,4,40.54169029,40.54308732,-74.19259964,-74.19075678
11923,1,0,0,0,40.54169029,40.54308732,-74.18707105,-74.18522818
11924,3,1,1,2,40.54169029,40.54308732,-74.18522818,-74.18338532
11926,2,1,1,2,40.54169029,40.54308732,-74.18154245,-74.17969959
11927,3,1,2,0,40.54169029,40.54308732,-74.17969959,-74.17785672
11928,9,2,4,0,40.54169029,40.54308732,-74.17785672,-74.17601385
11929,9,4,5,1,40.54169029,40.54308732,-74.17601385,-74.17417099
11930,9,4,5,1,40.54169029,40.54308732,-74.17417099,-74.17232812
11931,11,8,3,4,40.54169029,40.54308732,-74.17232812,-74.17048526
11932,1,1,0,4,40.54169029,40.54308732,-74.17048526,-74.16864239
11933,8,7,1,4,40.54169029,40.54308732,-74.16864239,-74.16679953
11934,7,3,2,4,40.54169029,40.54308732,-74.16679953,-74.16495666
11935,5,3,1,4,40.54169029,40.54308732,-74.16495666,-74.16311379
11936,8,4,3,2,40.54169029,40.54308732,-74.16311379,-74.16127093
11937,4,3,1,4,40.54169029,40.54308732,-74.16127093,-74.15942806
11938,5,4,1,4,40.54169029,40.54308732,-74.15942806,-74.1575852
11940,4,2,2,2,40.54169029,40.54308732,-74.15574233,-74.15389947
11941,1,0,1,0,40.54169029,40.54308732,-74.15389947,-74.1520566
11942,2,2,0,4,40.54169029,40.54308732,-74.1520566,-74.15021374
11943,2,0,2,0,40.54169029,40.54308732,-74.15021374,-74.14837087
11944,5,2,3,0,40.54169029,40.54308732,-74.14837087,-74.146528
11945,40,13,4,4,40.54169029,40.54308732,-74.146528,-74.14468514
11946,2,0,1,0,40.54169029,40.54308732,-74.14468514,-74.14284227
11947,1,0,0,0,40.54169029,40.54308732,-74.14284227,-74.14099941
12219,1,1,0,4,40.54308732,40.54448436,-74.23314269,-74.23129982
12226,9,2,7,0,40.54308732,40.54448436,-74.22024263,-74.21839976
12227,2,1,1,2,40.54308732,40.54448436,-74.21839976,-74.2165569
12229,1,1,0,4,40.54308732,40.54448436,-74.21471403,-74.21287117
12230,1,1,0,4,40.54308732,40.54448436,-74.21287117,-74.2110283
12231,1,1,0,4,40.54308732,40.54448436,-74.2110283,-74.20918543
12233,3,2,1,4,40.54308732,40.54448436,-74.20734257,-74.2054997
12236,1,0,1,0,40.54308732,40.54448436,-74.20181397,-74.19997111
12238,5,2,1,4,40.54308732,40.54448436,-74.19812824,-74.19628538
12239,4,3,1,4,40.54308732,40.54448436,-74.19628538,-74.19444251
12240,5,2,3,0,40.54308732,40.54448436,-74.19444251,-74.19259964
12241,5,2,3,0,40.54308732,40.54448436,-74.19259964,-74.19075678
12245,1,0,0,0,40.54308732,40.54448436,-74.18522818,-74.18338532
12247,1,0,1,0,40.54308732,40.54448436,-74.18154245,-74.17969959
12248,3,1,2,0,40.54308732,40.54448436,-74.17969959,-74.17785672
12249,2,1,0,4,40.54308732,40.54448436,-74.17785672,-74.17601385
12250,6,2,3,0,40.54308732,40.54448436,-74.17601385,-74.17417099
12251,10,5,5,2,40.54308732,40.54448436,-74.17417099,-74.17232812
12252,2,2,0,4,40.54308732,40.54448436,-74.17232812,-74.17048526
12253,3,1,2,0,40.54308732,40.54448436,-74.17048526,-74.16864239
12254,10,5,5,2,40.54308732,40.54448436,-74.16864239,-74.16679953
12255,14,4,6,0,40.54308732,40.54448436,-74.16679953,-74.16495666
12256,6,3,0,4,40.54308732,40.54448436,-74.16495666,-74.16311379
12257,2,1,1,2,40.54308732,40.54448436,-74.16311379,-74.16127093
12258,2,2,0,4,40.54308732,40.54448436,-74.16127093,-74.15942806
12260,5,1,4,0,40.54308732,40.54448436,-74.1575852,-74.15574233
12262,5,4,1,4,40.54308732,40.54448436,-74.15389947,-74.1520566
12263,5,4,1,4,40.54308732,40.54448436,-74.1520566,-74.15021374
12264,9,3,5,0,40.54308732,40.54448436,-74.15021374,-74.14837087
12265,4,2,2,2,40.54308732,40.54448436,-74.14837087,-74.146528
12266,9,5,3,4,40.54308732,40.54448436,-74.146528,-74.14468514
12267,8,4,0,4,40.54308732,40.54448436,-74.14468514,-74.14284227
12268,4,0,2,0,40.54308732,40.54448436,-74.14284227,-74.14099941
12269,3,2,0,4,40.54308732,40.54448436,-74.14099941,-74.13915654
12541,1,1,0,4,40.54448436,40.54588139,-74.23129982,-74.22945696
12546,17,6,10,0,40.54448436,40.54588139,-74.22208549,-74.22024263
12547,1,0,1,0,40.54448436,40.54588139,-74.22024263,-74.21839976
12548,8,4,4,2,40.54448436,40.54588139,-74.21839976,-74.2165569
12549,7,4,3,2,40.54448436,40.54588139,-74.2165569,-74.21471403
12550,5,2,3,0,40.54448436,40.54588139,-74.21471403,-74.21287117
12551,7,4,3,2,40.54448436,40.54588139,-74.21287117,-74.2110283
12552,31,11,18,0,40.54448436,40.54588139,-74.2110283,-74.20918543
12553,2,1,1,2,40.54448436,40.54588139,-74.20918543,-74.20734257
12555,3,1,2,0,40.54448436,40.54588139,-74.2054997,-74.20365684
12556,1,1,0,4,40.54448436,40.54588139,-74.20365684,-74.20181397
12557,3,2,1,4,40.54448436,40.54588139,-74.20181397,-74.19997111
12558,1,0,1,0,40.54448436,40.54588139,-74.19997111,-74.19812824
12559,4,4,0,4,40.54448436,40.54588139,-74.19812824,-74.19628538
12560,6,4,2,4,40.54448436,40.54588139,-74.19628538,-74.19444251
12561,1,1,0,4,40.54448436,40.54588139,-74.19444251,-74.19259964
12562,2,2,0,4,40.54448436,40.54588139,-74.19259964,-74.19075678
12564,3,3,0,4,40.54448436,40.54588139,-74.18891391,-74.18707105
12565,10,6,4,4,40.54448436,40.54588139,-74.18707105,-74.18522818
12566,1,1,0,4,40.54448436,40.54588139,-74.18522818,-74.18338532
12567,1,0,0,0,40.54448436,40.54588139,-74.18338532,-74.18154245
